20131009_174106854_iOS.jpg,0.00979556,0.00901283,0.0011475,0.0189072,0.0416064,0.000212782,0.0188312,0.072361,9.87915e-05,0.00971957,0.0588114,9.11922e-05,0.00266737,0.0227525,1.51987e-05,0.00082073,0.00534234,0.0,0.00011399,0.000524355,0.0,7.59935e-06,3.79967e-05,0.0,0.0,1.51987e-05,0.0,0.0,7.59935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211718,0.0243407,0.381123,0.0237024,0.0354206,0.000129189,0.0116194,0.0223953,2.2798e-05,0.00249259,0.0103503,0.0,0.00047116,0.0046584,3.03974e-05,0.000136788,0.0011475,2.2798e-05,2.2798e-05,4.55961e-05,0.0,0.0,1.51987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975756,0.0125085,0.319689,0.00539554,0.00766014,0.0,0.000615547,0.000258378,0.0,4.55961e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152063,0.0092788,0.683151,0.00804011,0.00620107,0.00281936,0.000516756,0.000106391,0.0,0.000539554,2.2798e-05,0.0,0.000136788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151379,0.0116726,0.213937,0.054039,0.0250779,0.129265,0.0475263,0.0286723,0.0035489,0.0197127,0.235382,0.184748,0.0140056,0.325374,0.0313017,0.0119386,0.0528763,0.0,0.00174785,0.00166426,0.0,2.2798e-05,1.51987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00617067,0.00330572,8.35928e-05,0.00361729,0.000364769,0.0,0.00107151,0.0,0.0,0.000775134,0.0,0.0,7.59935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148947,0.000775134,7.59935e-05,0.000151987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00360209,0.00204422,3.79967e-05,0.000547153,0.00046356,0.0,0.000151987,7.59935e-06,0.0,1.51987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158518,0.00349696,0.00451141,0.0557369,0.00338974,0.00646608,0.0397449,0.00231756,0.00217735,0.0303345,0.00210312,5.77328e-05,0.118319,0.000890735,1.64951e-05,0.636546,0.000783517,0.0,0.446654,0.00144332,0.0,0.0532791,6.59804e-05,0.0,0.000956715,0.0,0.0,7.42279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362892,0.000800012,0.149866,0.0102847,0.00150105,0.0590772,0.0470687,0.000717536,0.00331551,0.343271,0.000107218,8.24755e-05,0.33857,5.77328e-05,0.0,0.0442316,0.0,0.0,0.00105569,0.0,0.0,1.64951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00147631,9.89705e-05,0.00161652,0.02852,8.24755e-06,0.0,0.227987,0.0,0.0,0.0976922,0.0,0.0,0.00367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307633,0.000808259,0.00131961,0.00833002,0.00112167,0.0,0.0642484,0.000659804,0.0,0.0121651,4.12377e-05,0.0,0.000800012,0.0,0.0,8.24755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095589,0.000222684,0.000239179,0.0231674,0.00360418,0.0,0.0657907,0.0188044,0.0,0.0697083,0.049675,0.0,0.0230189,0.0201158,0.0,0.00257323,0.00110517,0.0,0.000173198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627721,0.00318355,6.59804e-05,0.121165,0.0015258,0.0,0.0619721,0.0,0.0,0.0310603,0.0,0.0,0.000511348,0.0,0.0,1.64951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460625,0.00139384,4.12377e-05,0.0524709,9.0723e-05,0.0,0.00123713,0.0,0.0,1.64951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295675,0.00173198,0.000247426,0.016924,0.00037114,0.0,0.00115466,0.0,0.0,9.0723e-05,0.0,0.0,8.24755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359519,0.0358316,0.0165134,0.137754,0.0842663,0.0518938,0.197717,0.289661,0.38671,0.0892218,0.200604,0.26107,0.0164908,0.0397419,0.0265071,0.00147387,0.00417346,0.00142123,0.000203033,0.000233112,0.000187994,7.51974e-06,3.0079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195513,0.00288758,0.623785,0.00142875,0.00187994,0.418496,0.000744455,0.00375235,0.078837,0.000195513,0.00146635,0.00191753,7.51974e-05,6.0158e-05,0.000135355,7.51974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060158,0.00619627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000135355,0.0012558,0.00149643,0.0,1.50395e-05,7.51974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057902,0.00630155,0.00174458,0.000691817,0.040366,0.00999374,0.0,0.026477,0.00736935,0.0,5.26382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118586,0.0277253,0.000375987,0.00184986,0.00509087,1.50395e-05,0.0,8.27172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164682,0.0263868,0.001143,0.00392531,0.00278231,0.0,7.51974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026462,0.0340644,0.00139115,0.00120316,0.00618875,1.50395e-05,0.000105276,2.25592e-05,7.51974e-06,7.51974e-06,2.25592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097916,0.0176249,0.011586,0.00142163,0.0301737,0.0108732,0.000155682,0.0671687,0.00827984,0.0,0.0271461,0.000229427,0.0,0.00017207,4.0969e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184361,0.0233523,0.978217,0.0,0.0175061,0.00204845,0.0,0.00708354,0.00327342,0.0,0.00481386,0.00201158,0.0,0.00110616,0.00138885,0.0,1.22907e-05,3.27752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0969e-06,0.0107052,0.0558408,4.0969e-06,0.00285964,2.04845e-05,0.0,0.000208942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04845e-05,0.0134296,0.0189769,2.45814e-05,0.00372818,1.22907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68721e-05,0.0384289,0.0632111,9.83256e-05,0.0897263,0.0674145,2.45814e-05,0.0661404,0.0921025,0.0,0.00120039,0.000983256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000139295,0.0192595,0.00215907,1.63876e-05,0.0138189,0.000143392,0.0,0.00240898,0.0,0.0,8.1938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000544888,0.0044943,0.000442465,0.0,0.000151585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000794799,0.00567831,0.000757927,0.0,0.000454756,0.0,0.0,4.0969e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563345,0.0319135,0.0147593,0.24944,0.0527401,0.0181979,0.260122,0.0622266,0.00848951,0.177598,0.0948255,0.00109818,0.226966,0.0177501,0.00117996,0.299275,0.00165896,4.2837e-05,0.111746,0.00408898,0.0,0.0141206,0.00124617,0.0,0.000280387,1.94714e-05,0.0,1.16828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330117,0.0334323,0.225069,0.0337789,0.0241172,0.00826754,0.0736718,0.0180928,0.0041435,0.0433744,0.00936183,0.000996933,0.00360999,0.00403057,0.000225868,0.000136299,0.00111766,9.34625e-05,1.55771e-05,8.5674e-05,4.2837e-05,0.0,1.55771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89427e-06,0.0,0.0,0.0,0.0,0.0,0.00887894,0.0156783,0.011087,0.0447841,0.00608285,3.89427e-06,0.0770559,0.000708757,0.0,0.0214263,3.89427e-06,0.0,0.000883999,0.0,0.0,3.89427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166013,0.0211264,0.00780801,0.0381989,0.0122981,1.55771e-05,0.0853585,0.00194324,0.0,0.0110013,0.000112934,0.0,0.000280387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504308,0.0508981,0.0180655,0.16553,0.146919,0.021843,0.370166,0.190858,0.209352,0.217195,0.291689,0.292253,0.0325912,0.19962,0.00928394,0.00489899,0.0217028,0.0,0.000327119,0.000338802,0.0,0.0,0.0,0.0,3.89427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202588,0.0280621,0.000443947,0.0727138,0.00959548,2.72599e-05,0.0268354,0.000646449,0.0,0.00385922,8.17797e-05,0.0,4.67312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256087,0.0076133,0.000447841,0.0339892,0.000237551,0.0,0.00302585,0.0,0.0,5.84141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360376,0.0121852,0.00040111,0.0158653,0.00151098,0.0,0.00239498,0.0,0.0,0.00104366,0.0,0.0,0.000782748,0.0,0.0,0.000471207,0.0,0.0,0.000389427,0.0,0.0,0.000136299,7.78854e-05,0.0,1.55771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
